Reporting ID,Data Year,MapLot,Annual Report Received,BEUDO Category,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft2),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Latitude,Longitude,Location
B1706,2022,92-130,Yes,Residential,103484,83.0,115 Pacific St,1990.0,665-16,1,Multifamily Housing,Multifamily Housing (6505.0),6505.0,6.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.5998044207431692,94045.0,-0.25044502346236,514080.0,,,,,,,,,,608124.9,630689.2,93.5,97.0,803109.9,824663.0,123.5,126.8,-0.48403092260592456,5.2,-0.2896486361369912,95.57,42.3611152722931,-71.1034210610726,POINT (-71.1034210610726 42.3611152722931)
B1411,2022,68-56,Yes,Non-Residential,33280,1.0,167  ALBANY ST,1981.0,702-3,1,College/University,College/University (50148.0),50148.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,-0.44776665909080393,1606233.2,-0.1070034948195787,3905500.0,,,,,,,,,,5511733.1,5768414.3,109.9,115.0,8598227.8,8810842.3,171.5,175.7,-0.33206860093019197,6.4,-0.335363183432812,4.86,42.3600366039087,-71.0987250061871,POINT (-71.0987250061871 42.3600366039087)
B1015,2022,119-92,Yes,Non-Residential,27448,,838 Massachusetts Ave,1934.0,539-20,1,Worship Facility,Worship Facility (12800.0),12800.0,,ST. PETERS EPISCOPAL CHURCH,,,-0.6024394396056708,67836.7,-0.2392549245559961,778645.5,,,,,,,,,,846482.2,936108.6,66.1,73.1,1007520.6,1106784.4,78.7,86.5,-0.47752278696312683,3.6,-0.35302947222367975,7.65,42.3670831650088,-71.1070370250514,POINT (-71.1070370250514 42.3670831650088)
B1288,2022,159-1,Yes,Non-Residential,1223988,1027.0,29 Harvard Yard,1942.0,318-30,1,College/University,College/University (43263.0),43263.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.509453722683259,992685.3,,,,,,,,,1079071.2,635220.0,,2706976.4,2637441.4,62.6,61.0,4525669.2,4473526.1,104.6,103.4,-0.4123885188632568,3.9,,,42.3731814102373,-71.1159291900396,POINT (-71.1159291900396 42.3731814102373)
B1634,2022,"160-60, 133-3",Yes,Non-Residential,167944,,53 Bow Street,1760.0,"395-3, 395-5, 401-11, 401-10, 401-8",5,Residence Hall/Dormitory,"Office (6513.0),Residence Hall/Dormitory (197472.0)",203985.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.19508261410496627,4119463.2,-0.16289054622345644,2584154.0,,,,,,,,8464230.2,,15167847.4,16074730.6,74.4,78.8,24430675.4,25770705.7,119.8,126.3,0.022386689078767827,4.9,0.004277268670521842,14.96,42.3720954856801,-71.117091688021,POINT (-71.117091688021 42.3720954856801)
B1380,2022,43A-21,Yes,Non-Residential,348983,,700 Technology Square,2001.0,610-4,1,Office,Office (48930.0),48930.0,,"MIT REAL ESTATE, LLC,",,32.0,-0.21532257230096985,3918154.0,,,,,,,,,,,,3918154.0,3918154.0,80.1,80.1,10970831.3,10970831.3,224.2,224.2,-0.35212212457751185,5.8,-0.3494720140699023,2.6,42.3640300127602,-71.0927273039738,POINT (-71.0927273039738 42.3640300127602)
B1619,2022,"70-74, 71-55",Yes,Non-Residential,498216,,181 Massachusetts Avenue,2015.0,"673-1, 673-2",2,Mixed Use Property,"Office (351239.0),Laboratory (402022.0),Parking (139276.0),Retail Store (6157.0)",759418.0,,"MIT 181 MASSACHUSETTS AVE FEE OWN . LLC.,",,,3.130728988303785,37198439.8,6.1880837763843095,152741649.0,,,,,,,,57359757.9,,247299846.8,249510540.7,325.6,328.6,333540509.0,336200064.6,439.2,442.7,7.200331186365748,19.2,2.4021855672835746,30.11,42.361669553318,-71.096691972932,POINT (-71.096691972932 42.361669553318)
B1895,2022,197-4,Yes,Municipal,145715,,70R Rindge Avenue,2001.0,73-3,1,Other - Recreation,Other - Recreation (14837.0),14837.0,,CAMBRIDGE CITY OF,SCHOOL DEPT,,-0.5801194109945266,289834.7,,,,,,,,,,,,289834.7,289834.7,19.5,19.5,811537.3,811537.3,54.7,54.7,-0.49090943995197095,1.4,,,42.3918884968682,-71.1283721638298,POINT (-71.1283721638298 42.3918884968682)
B1412,2022,68-58,Yes,Non-Residential,44244,,185  ALBANY ST,1992.0,702-8,1,College/University,College/University (50118.0),50118.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.3364545389790177,2713358.9,-0.2717991344191767,9201.0,,,,,,,,,,2722559.9,2671974.9,54.3,53.3,7607065.9,7465428.0,151.8,149.0,-0.4000600993122659,3.8,-0.3544693957621135,1.72,42.3597108259249,-71.0995595587916,POINT (-71.0995595587916 42.3597108259249)
B1734,2022,105-74,Yes,Non-Residential,41000,2.0,678 Massachusetts Avenue,1920.0,592-8,1,Office,Office (33500.0),33500.0,,678 MASS AVE. LLC,,55.0,-0.48742850936275073,1211751.3,-0.21322420916150064,1394099.9,,,,,,,,,,2605851.1,2756827.1,77.8,82.3,4856708.4,4987049.0,145.0,148.9,-0.4174151276930599,4.8,-0.35202515580611676,3.17,42.3655303064932,-71.1044676774369,POINT (-71.1044676774369 42.3655303064932)
B1488,2022,52A-21,Yes,Non-Residential,3691096,0.0,50  VASSAR ST,1973.0,668-38,1,College/University,College/University (84329.0),84329.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.3419666275083475,9461028.5,,,,,,,,,12699239.6,13569809.9,,35730078.1,35190673.1,423.7,417.3,54372226.9,53881368.5,644.8,638.9,0.6835180293776113,26.6,-0.2344838343578363,12.78,42.3610715331306,-71.0923492187728,POINT (-71.0923492187728 42.3610715331306)
B1654,2022,178-21,Yes,Non-Residential,26357,65.0,1924 Massachusetts Ave,2016.0,104-10,1,Hotel,"Hotel (27944.0),Parking (5366.0)",27944.0,,"PORTER SQUARE HOTEL, LLC",,45.0,-0.48293760183101336,1256418.3,-0.18141255594895395,2146233.4,,,,,,,,,,3402651.6,3455058.7,121.8,123.6,5771516.2,5762047.7,206.5,206.2,-0.3946101971073215,7.3,-0.19800173798491413,49.35,42.3892342780807,-71.1203248500855,POINT (-71.1203248500855 42.3892342780807)
B1430,2022,107-136,Yes,Non-Residential,162348,9.0,130 Bishop Allen Drive,1961.0,584-2,1,Office,Office (42230.0),42230.0,,U.S. REIF CENTRAL PLAZA MASS. LLC.,,64.0,-0.44299386917098676,1653704.3,-0.2242633134233632,1133100.0,,,,,,,,,,2786804.3,2898272.6,66.0,68.6,5820127.0,5937168.7,137.8,140.6,-0.40815558511184363,4.2,-0.31238490780688194,10.27,42.3664408097201,-71.1036230513445,POINT (-71.1036230513445 42.3664408097201)
B1673,2022,112-23,Yes,Residential,45984,62.0,395 Broadway,1973.0,372-1,1,Multifamily Housing,Multifamily Housing (30594.0),30594.0,36.71,"JAMES, MARY L.",,36.0,-0.598425025486423,107764.6,-0.13784108454112656,3176400.3,,,,,,,,,,3284164.9,3546362.8,107.3,115.9,3636961.2,3927442.1,118.9,128.4,-0.4087376135026629,5.8,-0.15791378266700665,55.91,42.3719881913297,-71.106952775083,POINT (-71.106952775083 42.3719881913297)
B1184,2022,157-69,Yes,Non-Residential,1462119,18.0,1511 Massachusetts Avenue,2014.0,266-19,1,College/University,College/University (8660.0),8660.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5870382737287378,221018.7,,,,,,,,,75087.4,265420.0,,561526.1,573192.0,64.8,66.2,1006493.1,1023197.6,116.2,118.2,-0.48233774910535926,4.3,-0.3615843120696685,3.15,42.3766900057678,-71.1192550933327,POINT (-71.1192550933327 42.3766900057678)
B1791,2022,166-70,Yes,Residential,150408,54.0,986 Memorial Drive,1916.0,356-33,1,Multifamily Housing,Multifamily Housing (103314.0),103314.0,54.0,LONGVIEW CORPORATION,C/O THAYER & ASSOCIATES,97.0,-0.5406423948843143,682478.5,-0.07256360429349894,4719774.6,,,,,,,,,,5402253.0,5740346.9,52.3,55.6,6866703.0,7221701.5,66.5,69.9,-0.3438149920903635,2.9,-0.22585639332503576,11.12,42.3727870767745,-71.1252297352662,POINT (-71.1252297352662 42.3727870767745)
B1322,2022,136-2,Yes,Non-Residential,386737,1.0,32 Quincy St,1927.0,333-1,1,Museum,Museum (209788.0),209788.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,0.14757134586816567,7527546.6,0.12603791750694776,9415354.3,,,,,,,9110019.7,0.0,29652.0,26154093.2,25853441.8,124.7,123.2,39354543.1,39111277.8,187.6,186.4,0.3026069034223193,7.2,-0.19722732532558843,6.6,42.3741313314244,-71.1141471281847,POINT (-71.1141471281847 42.3741313314244)
B1304,2022,179-87,Yes,Non-Residential,180246,,49 White Street,1999.0,"99-1, 99-4",2,Supermarket/Grocery Store,Supermarket/Grocery Store (44173.0),44173.0,,PORTER SQUARE LLC,,90.0,-0.06741006351628691,5389312.0,-0.1692877282909151,2432900.1,,,,,,,,,,7822212.1,8017948.7,177.1,181.5,17644618.7,17850142.1,399.4,404.1,-0.22740931392650152,11.7,-0.36487556587180275,0.0,42.3895714062969,-71.1184510926881,POINT (-71.1184510926881 42.3895714062969)
B1256,2022,162-61,Yes,Non-Residential,109520,,39 Holyoke St,1930.0,405-20,1,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym (152483.0),152483.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,-0.35152878029000223,2563428.4,-0.1666865600453038,2494401.0,,,,,,,1368262.1,7064569.8,,13490661.3,14144787.7,88.5,92.8,19540806.8,20291778.7,128.2,133.1,-0.04946736135147066,5.6,-0.1809646594797485,9.97,42.371352508161,-71.1194139273387,POINT (-71.1194139273387 42.371352508161)
B1837,2022,1A-200,No,Non-Residential,406144,1.0,450 Water Street,,378-12,1,,,,,"DW NP PROPERTY, LLC",C/O DIVCOWEST,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3721598942706,-71.0714167617507,POINT (-71.0714167617507 42.3721598942706)
B1547,2022,74-127,Yes,Municipal,63023,,119 Windsor St,1997.0,622-1,1,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient (20754.0),41221.0,,CITY OF CAMBRIDGE,C/O CAMBRIDGE HOSPITAL,,-0.2858183490303756,3216993.3,-0.05648500090213092,5099919.3,,,,,,,,,,8316912.6,8718377.1,400.7,420.1,14362496.6,14672944.1,692.0,707.0,-0.23809747164881973,24.0,,,42.3646839243868,-71.0967969817367,POINT (-71.0967969817367 42.3646839243868)
B1900,2022,18-75,Yes,Municipal,12571,0.0,59 First Street,1987.0,505-2,1,Other - Public Services,Office (761.0),761.0,,CAMBRIDGE CITY OF,COMM. DEV.,,-0.6018210273128739,73987.4,,,,,,,,,,,,73987.4,78587.8,97.2,103.3,207164.6,220045.8,272.2,289.2,-0.4991636607672266,7.0,,,42.3690116721712,-71.0781014182006,POINT (-71.0781014182006 42.3690116721712)
B1751,2022,8-61,Yes,Residential,179364,167.0,4 - 6 Canal Park,1990.0,468-4,1,Multifamily Housing,"Multifamily Housing (219456.0),Parking (60400.0)",219456.0,167.0,4 CANAL PK CONDO ASSOC,,92.0,-0.04679288994492439,5594373.2,-0.17875640365912648,2209033.8,,,,,0.0,,,,,7803407.0,,35.6,,17983730.4,,81.9,,-0.22587487544161425,2.4,0.32963948736753784,26.15,42.3693083322475,-71.0745977277205,POINT (-71.0745977277205 42.3693083322475)
B1004,2022,92-126,Yes,Residential,169738,135.0,91 Sidney Street,1999.0,665-17,1,Multifamily Housing,Multifamily Housing (159108.0),159108.0,135.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,11.0,-0.010335414990993204,5956984.1,-0.005650983161719531,6301800.4,,,,,,,,,,12258784.4,12652191.3,77.0,79.5,23296445.8,23709522.9,146.4,149.0,-0.0969820427110834,4.8,0.3760921467292786,38.49,42.36076104436,-71.1023981963969,POINT (-71.1023981963969 42.36076104436)
B1133,2022,16-6,Yes,Residential,127692,115.0,33 Rogers Street,2015.0,582-1,1,Multifamily Housing,Multifamily Housing (100000.0),100000.0,115.0,BENT ASSOCIATES LIMITED PARTNERSHIP,"C/O RYAN LLC,",,-0.5299474676514438,788851.8,-0.2672625278171561,116463.2,,,,,,,,,,905315.0,919510.2,9.1,9.2,2331071.4,2345976.4,23.3,23.5,-0.4685807144132665,0.6,0.12377882216272051,40.38,42.3662341963938,-71.0785013315271,POINT (-71.0785013315271 42.3662341963938)
B1359,2022,"132-137, 132-157",Yes,Non-Residential,215876,145.0,5 Cowperthwaite Street,2007.0,498-15,1,Parking,Parking (98623.0),98623.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.524062413806994,847385.2,,,,,,,,,,,,847385.2,863803.6,8.6,8.8,2372678.6,2418650.0,24.1,24.5,-0.4702738879138318,0.6,,,42.369036195559,-71.1154728078752,POINT (-71.1154728078752 42.369036195559)
B1213,2022,164-5,Yes,Non-Residential,182389,,15 Eliot St,1990.0,398-3,1,College/University,College/University (103979.0),103979.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,-0.2983217900294834,3092632.6,-0.2677785319244156,104261.0,,,,,,,,3519899.9,,6716793.5,6822362.5,64.6,65.6,13003429.4,13059614.8,125.1,125.6,-0.25947378709345625,4.4,-0.25959174479691205,8.37,42.3717986897911,-71.1219929763856,POINT (-71.1219929763856 42.3717986897911)
B1327,2022,52A-21,Yes,Non-Residential,3691096,0.0,33 MASSACHUSETTS AVE (REAR),1916.0,668-3,1,College/University,College/University (160124.0),160124.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.08323794656801893,5231885.8,,,,,,,,,20682983.8,6498941.8,,32413811.4,32401073.8,202.4,202.3,41289289.6,41434342.4,257.9,258.8,0.49917376450356804,11.8,-0.11561149115133972,12.86,42.359000857599,-71.092395998702,POINT (-71.092395998702 42.359000857599)
B1055,2022,135-2,Yes,Municipal,18627,2.0,454-456 Broadway,2005.0,366-5,1,Vocational School,"Other - Entertainment/Public Assembly (4731.0),Vocational School (14116.0),Office (2250.0)",21097.0,,CAMBRIDGE CITY OF,,,-0.512378719862231,963592.8,-0.2587877947866986,316827.3,,,,,,,,,,1280420.1,1361118.0,60.7,64.5,3030728.5,3187181.5,143.7,151.1,-0.45625229486227564,4.1,-0.33781952358661077,10.6,42.3733025486972,-71.111940849741,POINT (-71.111940849741 42.3733025486972)
B1659,2022,1A-105,Yes,Non-Residential,156684,2.0,1 Education St,1997.0,460-2,1,College/University,"College/University (255000.0),Parking (55000.0)",255000.0,,"EFEKTA SCHOOLS, INC.",,,0.2231318462063941,8279081.6,0.26269230032252183,12646299.6,,,,,,,,,,20925381.2,21302331.1,82.1,83.5,36460043.1,36712255.6,143.0,144.0,0.16376667637596745,4.9,0.001845128912326989,11.89,42.3699811307254,-71.0706502551157,POINT (-71.0706502551157 42.3699811307254)
B1057,2022,76-96,Yes,Municipal,98416,,225 Windsor Street,1982.0,567-6,1,K-12 School,K-12 School (83221.0),83221.0,,CAMBRIDGE CITY OF,SCHOOL DEPT,84.0,-0.5184349545654515,903356.7,-0.14650530104703668,2971554.3,,,,,,,,,67692.8,4105878.9,4409768.8,49.3,53.0,5880498.7,6238626.1,70.7,75.0,-0.3839220393850032,2.7,-0.2940652083347081,7.03,42.3667998361735,-71.0958773513275,POINT (-71.0958773513275 42.3667998361735)
B1527,2022,52A-21,Yes,Non-Residential,3691096,0.0,105 MASSACHUSETTS AVE (REAR),1965.0,668-13,1,College/University,College/University (183169.0),183169.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,2.101608601614541,26962667.8,-0.2720486773890809,3300.0,,,,,,,23917261.5,41879547.8,,92762777.1,94172350.8,506.4,514.1,147646459.8,149785648.4,806.1,817.7,2.6471230849862852,32.5,-0.08000060902015899,12.85,42.3599517046349,-71.0925366983187,POINT (-71.0925366983187 42.3599517046349)
B1245,2022,159-1,Yes,Non-Residential,1223988,1027.0,31 Harvard Yard,1915.0,318-24,1,College/University,College/University (234046.0),234046.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,0.02269761947277547,6285535.4,-0.2333889729465029,917341.0,,,,,,,7284785.0,4701459.9,,19189121.3,19029089.1,82.0,81.3,30847911.0,30788473.3,131.8,131.5,0.12768091614517021,5.1,-0.2722122511043607,3.27,42.3734564837099,-71.1164915443679,POINT (-71.1164915443679 42.3734564837099)
B1745,2022,106-124,Yes,Non-Residential,30944,4.0,596-600 Massachusetts Avenue,1900.0,608-6,1,Retail Store,"Office (15000.0),Retail Store (21000.0),Fitness Center/Health Club/Gym (2500.0)",38500.0,,CIFRINO-MASSACHUSETTS AVENUE,REALTY LLC.,86.0,-0.5239095517014466,848905.6,-0.21973347408832303,1240200.0,,,,,,,,,,2089105.7,2192361.1,54.3,56.9,3679145.8,3787564.0,95.6,98.4,-0.43535218446467316,3.3,-0.3452369448392148,4.22,42.3646795937335,-71.1033870163218,POINT (-71.1033870163218 42.3646795937335)
B1789,2022,90-133,No,Non-Residential,40278,,583 Massachusetts Ave,,605-1,1,,,,,"3MJ ASSOCIATES, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3653006426326,-71.1023320832941,POINT (-71.1023320832941 42.3653006426326)
B1839,2022,34-111,No,Non-Residential,39666,0.0,159 Thorndike Street,,452-1,1,,,,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,CORPORATION SOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3705276832718,-71.0854704935688,POINT (-71.0854704935688 42.3705276832718)
B1780,2022,19-23,No,Non-Residential,90115,6.0,47 Thorndike Street,,479-1,1,,,,,"MIDDLESEX, COUNTY OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3699305956225,-71.0796901891274,POINT (-71.0796901891274 42.3699305956225)
B1517,2022,267F-298,Yes,Residential,56976,61.0,603 Concord Ave,2015.0,76-29,1,Multifamily Housing,"Multifamily Housing (47008.0),Urgent Care/Clinic/Other Outpatient (5648.0)",52656.0,64.0,ABODEZ ACORN CW LLC,,100.0,-0.5551496810744769,538187.2,-0.2157699704087095,1333906.1,,,,,,,,,,1872093.2,1920991.5,35.6,36.5,2907525.4,2934389.7,55.2,55.7,-0.44434716868642615,2.1,-0.3643794577619222,0.08,42.3891332460609,-71.1444294035898,POINT (-71.1444294035898 42.3891332460609)
B1115,2022,30-42,Yes,Non-Residential,225815,,15 Cambridge Center,1999.0,591-9,1,Laboratory,Laboratory (245405.0),245405.0,,NORTH PARCEL LIMITED PARTNERSHIP,"ATTN: LYNNE SULLIVAN, VICE PRESIDENT TAX",,4.441976733516087,50240289.0,-0.26435937028254214,185100.0,,,,,,,,61139556.5,,111564945.5,,454.6,,214420563.2,,873.7,,3.573500636483056,31.4,0.9908668964536749,45.66,42.3654171216573,-71.0884655785137,POINT (-71.0884655785137 42.3654171216573)
B1822,2022,160-59,Yes,Non-Residential,30384,2.0,21 Dunster Street,1898.0,357-7,1,Mixed Use Property,"Restaurant (5777.0),Office (18497.0),Medical Office (3942.0),Retail Store (2168.0)",30384.0,,DANA CHAMBERS ALLIANCE,,,-0.46352411442649266,1449507.5,-0.16596457724932684,2511467.7,,,,,,,,,,3960975.2,4004567.3,130.4,131.8,6695662.0,6658804.6,220.4,219.2,-0.3770964337108495,7.8,-0.23848899983028643,34.38,42.3728935394216,-71.1191625898975,POINT (-71.1191625898975 42.3728935394216)
B1354,2022,159-1,Yes,Non-Residential,1223988,1027.0,23 Harvard Yard,1932.0,318-13,1,Worship Facility,Worship Facility (33203.0),33203.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,9.0,-0.5148134331066243,939377.1,,,,,,,,,338457.6,1788180.0,,3066014.7,3157750.6,92.3,95.1,5089506.2,5211960.0,153.3,157.0,-0.3945572854354288,6.1,-0.3473423792567566,4.36,42.3748874451364,-71.1160347477351,POINT (-71.1160347477351 42.3748874451364)
B1585,2022,"169-99, 169-100",Yes,Non-Residential,53198,,1430 Maschusetts ave,1900.0,"345-2, 345-4",2,Office,Office (25000.0),25000.0,,GH HOLDINGS LP,,7.0,-0.4140649901343906,1941434.8,-0.1910432227705099,1918532.3,,,,,,,,,,3859967.0,3859967.0,154.4,154.4,7450476.3,7450476.3,298.0,298.0,-0.3752974368664989,9.6,-0.24294187262140926,40.31,42.374132789649,-71.119268585129,POINT (-71.119268585129 42.374132789649)
B1453,2022,106-125,Yes,Residential,117007,89.0,10 Magazine St.,1987.0,624-1,1,Multifamily Housing,"Multifamily Housing (119854.0),Parking (23059.0)",119854.0,85.0,"EQR-CHURCH CORNER, L.L.C.",EQR-RE TAX DEPARTMENT,89.0,-0.46494683662204195,1435356.8,0.0305001800020421,7156533.3,,,,,,,,,,8591890.1,8916749.5,71.7,74.4,11533359.0,11825523.8,96.2,98.7,-0.2470924558705727,4.0,0.065443768559451,29.67,42.364602620924,-71.1046426367224,POINT (-71.1046426367224 42.364602620924)
B1718,2022,267D-305,Yes,Non-Residential,44048,1.0,733 Concord Avenue,1919.0,46-36,1,Office,"Office (28631.0),Laboratory (15417.0)",44048.0,,"CPI/KING 733 CONCORD OWNER, LLC",,,-0.06475041382079982,5415765.0,-0.05404540115567791,5157600.1,,,,,,,,,,10573365.1,10805808.9,240.0,245.3,20579622.2,20676933.1,467.2,469.4,-0.15402082501137576,14.9,-0.3323623343779249,6.1,42.3913087566731,-71.1531267290799,POINT (-71.1531267290799 42.3913087566731)
B1587,2022,267E-285,Yes,Non-Residential,42711,2.0,45 Moulton Street,1950.0,69-14,1,Laboratory,"Office (16453.0),Laboratory (26258.0)",42711.0,,"BMR-FRESH POND RESEARCH PARK LLC,",C/O  RYAN LLC,,0.09781095698654005,7032622.7,-0.20532131019089137,1580948.1,,,,,,,,,,8613570.8,8557588.1,201.7,200.4,21351339.0,21013532.0,499.9,492.0,-0.1939691372903375,13.6,-0.3430226086414554,4.23,42.3909065588317,-71.1485417000508,POINT (-71.1485417000508 42.3909065588317)
B1310,2022,92-132,Yes,Non-Residential,79424,18.0,460 Massachusetts Avenue,2001.0,644-1,1,Retail Store,Retail Store (3000.0),3000.0,,MIT 424-456 MASSACHUSETTS AVENUE LLC,,,-0.5964520889033345,127387.7,-0.2455087251543064,630793.5,,,,,,,,,,758181.2,765433.4,252.7,255.1,1019018.7,1024962.6,339.7,341.7,-0.4794276071512627,14.2,-0.35151694749843426,36.8,42.3635810965374,-71.1013188237772,POINT (-71.1013188237772 42.3635810965374)
B1258,2022,157-69,Yes,Non-Residential,1462119,18.0,1563 Massachusetts Avenue,1970.0,266-3,1,College/University,College/University (72194.0),72194.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.46686855616662465,1416243.2,,,,,,,,,769976.7,2593470.1,,4779690.0,4918507.2,66.2,68.1,7786211.0,7978566.3,107.9,110.5,-0.3363544463534978,4.3,-0.2884265161589928,8.75,42.3786133718107,-71.1196309992161,POINT (-71.1196309992161 42.3786133718107)
B1218,2022,157-69,Yes,Non-Residential,1462119,18.0,25 Oxford Street,1901.0,266-7,1,College/University,College/University (98926.0),98926.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.3996079947536383,2085226.1,,,,,,,,,2155466.5,4536339.8,,8777032.4,9017190.7,88.7,91.2,13257510.8,13584330.0,134.0,137.3,-0.20439273665319244,5.7,-0.3646940629047733,0.02,42.3782286570767,-71.1171329090073,POINT (-71.1171329090073 42.3782286570767)
B1705,2022,185-59,Yes,Non-Residential,135082,,41 Alewife Brook Parkway,1928.0,2-3,1,Worship Facility,Worship Facility (48125.0),48125.0,,"ECOLE BILINGUE, INC. &",,71.0,-0.5745875248737325,344855.5,-0.23035977506437802,988961.4,,,,,,,,,,1333816.9,1452001.6,27.7,30.2,2004004.9,2128098.9,41.6,44.2,-0.4612789036920788,1.6,-0.36091880119056047,0.68,42.4031487912016,-71.1336444559386,POINT (-71.1336444559386 42.4031487912016)
B1120,2022,15-29,Yes,Non-Residential,144168,2.0,300 3 Rd ST,1999.0,607-1,1,Mixed Use Property,"Office (72639.0),Laboratory (59000.0),Parking (40000.0)",131639.0,,MIT 300 THIRD LLC,"C/O ARE MA REGION #28,LLC",,1.3456939289713117,19444237.5,0.5399852943884111,19202403.6,,,,,,,,,,38646641.0,39928796.9,293.6,303.3,74606388.7,75585632.1,566.7,574.2,0.7816162690666114,18.4,0.1988847499195125,35.39,42.3652782714144,-71.0820018648634,POINT (-71.0820018648634 42.3652782714144)
B1804,2022,128-30,Yes,Residential,439194,0.0,812 Memorial Dr,1969.0,"681-3, 681-2",2,Multifamily Housing,Multifamily Housing (283150.0),283150.0,211.0,808-912 MEMORIAL DRIVE COMMERCIAL LLC,,80.0,-0.015707955402570934,5903548.3,0.08100767711064663,8350689.9,,,,,,,,,,14254238.1,14612583.8,50.3,51.6,25298159.5,25671131.7,89.3,90.7,-0.046028102678447466,3.0,0.5333100167701996,26.22,42.3610715175393,-71.1151631915986,POINT (-71.1151631915986 42.3610715175393)
B1224,2022,159-1,Yes,Non-Residential,1223988,1027.0,35 Quincy St,1960.0,318-15,1,Residence Hall/Dormitory,Residence Hall/Dormitory (68027.0),68027.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,90.0,-0.5222899543659205,865014.3,,,,,,,,,943012.8,1851850.0,,3659877.2,3704788.0,53.8,54.5,5508033.5,5581784.3,81.0,82.1,-0.3782604904924881,3.4,-0.35540111099286475,1.15,42.3747177749079,-71.1149563947768,POINT (-71.1149563947768 42.3747177749079)
B1088,2022,14-58,Yes,Non-Residential,296278,3.0,One Broadway,1969.0,620-74,1,Office,"Personal Services (Health/Beauty, Dry Cleaning, etc) (596.0),Restaurant (9606.0),Office (359652.0),Data Center (1130.0),Supermarket/Grocery Store (19343.0),Fast Food Restaurant (1758.0),Parking (117524.0)",392085.0,,"MIT ONE BROADWAY FEE OWNER , LLC",,74.0,1.7875617418292542,23839114.9,0.8445080789668947,26402295.2,,,,,,,,,,50241410.1,51845980.5,128.1,132.2,94471931.7,95966465.2,240.9,244.8,1.1521567073309413,8.0,0.3408805711255627,14.88,42.3627689504561,-71.083448541168,POINT (-71.083448541168 42.3627689504561)
