Reporting ID,Data Year,MapLot,Annual Report Received,BEUDO Category,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft2),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Latitude,Longitude,Location
B1501,2022,52A-21,Yes,Non-Residential,3691096,0,21  AMES ST,1969,668-18,1,College/University,College/University (133552.0),133552,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,5955412.3,20319869.1,72,7200,,,,,,,20406614.2,33826021.5,,74559704.8,74838547,558.3,560.4,116167306.4,116977341.9,869.8,875.9,4761.5,35.7,1714.7,12.84,42.3600606935524,-71.0898126243743,POINT (-71.0898126243743 42.3600606935524)
B1180,2022,164-5,Yes,Non-Residential,182389,,79 J. F. Kennedy St,1978,398-1,1,College/University,College/University (127068.0),127068,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,834082.8,2845890.7,,,,,,,,,,3433130.2,,6279020.9,6466425,49.4,50.9,12098690.6,12234007.2,95.2,96.3,429.6,3.4,1253.5,9.86,42.3710604928328,-71.1221150477173,POINT (-71.1221150477173 42.3710604928328)
B1250,2022,159-1,Yes,Non-Residential,1223988,1027,9 Harvard Yard,1872,318-21,1,Residence Hall/Dormitory,Residence Hall/Dormitory (59075.0),59075,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,94,232605.2,793649,4297.4,429742,,,,,,,,1327850,,2551241,2698023.2,43.2,45.7,4270904.4,4447489.4,72.3,75.3,167.2,2.8,915.9,15.5,42.3740653312758,-71.1181531550962,POINT (-71.1181531550962 42.3740653312758)
B1543,2022,108-22,Yes,Residential,93900,111,295 Harvard Street,1960,485-3,1,Multifamily Housing,Multifamily Housing (93900.0),93900,111,HARVARD TOWERS CORPORATION,,48,827703,2824122.9,38998.3,3899825.2,,,,,,,,,,6723948.1,7128970.3,71.6,75.9,12002360.7,12618767.2,127.8,134.4,407.2,4.3,1891.1,20.14,42.3698077202305,-71.1051828832528,POINT (-71.1051828832528 42.3698077202305)
B1899,2022,18-75,Yes,Municipal,12571,0,51-69 First Street,1987,505-2,1,Parking,"Office (3017.0),Parking (387868.0)",390885,,CAMBRIDGE CITY OF,COMM. DEV.,,337915.1,1152966.5,,,,,,,,,,,,1152966.5,1172017.5,382.2,388.5,3228306.3,3281648.9,1070,1087.7,83.4,27.6,36.7,12.15,42.3690116721712,-71.0781014182006,POINT (-71.0781014182006 42.3690116721712)
B1230,2022,159-1,Yes,Non-Residential,1223988,1027,1 Harvard Yard,1815,318-16,1,College/University,College/University (38331.0),38331,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,137358.5,468667.4,,,,,,,,,447431.8,1171550,,2087649.2,2136724.3,54.5,55.7,3128854.4,3201026.5,81.6,83.5,134.6,3.5,94.3,2.46,42.3744490244254,-71.1170715589812,POINT (-71.1170715589812 42.3744490244254)
B1145,2022,156-26,Yes,Residential,69317,148,1651 Massachusetts Avenue,1960,226-6,1,College/University,Residence Hall/Dormitory (53044.0),53044,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,58,408884.9,1395115.6,37400.1,3740005.8,,,,,,,,,,5135121.4,5416691.1,96.8,102.1,7833329.8,8105411.9,147.7,152.8,297.5,5.6,1847.6,34.83,42.3814220372311,-71.1192368989145,POINT (-71.1192368989145 42.3814220372311)
B1355,2022,144-1,Yes,Non-Residential,2402868,15,29 Kirkland Street,1917,241-54,1,Office,Office (57896.0),57896,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,95,129274.9,441085.9,,,,,,,,,496422,1755240,,2692747.9,2771035.9,46.5,47.9,3798410.5,3901562.9,65.6,67.4,174,3,240,4.15,42.3769732520816,-71.1143028720534,POINT (-71.1143028720534 42.3769732520816)
B1374,2022,144-1,Yes,Non-Residential,2402868,15,52 Oxford Steet,2005,241-65,1,Parking,Parking (246377.0),246377,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,515488.9,1758848.2,,,,,,,,,,,,1758848.2,1758848.2,7.1,7.1,4924775.1,4924775.1,20,20,124.6,0.5,50.5,0.21,42.3799827611676,-71.115394286867,POINT (-71.115394286867 42.3799827611676)
B1323,2022,137-42,Yes,Non-Residential,73206,,5 Felton Street,1972,325-4,1,Parking,Parking (143425.0),143425,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,160272.8,546851,,,,,,,,,,,,546851,554530.6,3.8,3.9,1531182.8,1552685.7,10.7,10.8,38.7,0.3,12.7,0.09,42.3745329095634,-71.1128399138997,POINT (-71.1128399138997 42.3745329095634)
B1187,2022,157-51,Yes,Residential,77870,83,15 Everett Street,1937,243-19,1,Multifamily Housing,Multifamily Housing (77455.0),77455,83,PRESIDENT & FELLOWS OF HARVARD COLLEGE,C/O HARVARD REAL ESTATE INC.,92,193922.7,661664.3,33073.3,3307333.1,,,,,,,,,,3968997.4,4157268.8,51.2,53.7,5325359.7,5509898.2,68.8,71.1,222.5,2.9,1709.3,22.07,42.3802016947272,-71.1184556328163,POINT (-71.1184556328163 42.3802016947272)
B1649,2022,242-38,Yes,Non-Residential,109553,12,178 Coolidge Hill,1930,387-8,1,K-12 School,K-12 School (14101.0),14101,,SHADY HILL SCHOOL,,12,186360,635860.4,4688,468800,,,,,,,,,,1104660.4,1160782.9,78.3,82.3,2272649.1,2331577.7,161.2,165.3,70,5,,,42.3712795975924,-71.1373045458545,POINT (-71.1373045458545 42.3712795975924)
B1217,2022,144-1,Yes,Non-Residential,2402868,15,25 Francis Ave,1940,241-19,1,College/University,College/University (8056.0),8056,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,25052.5,85479.2,,,,,,,,,,279050,,364529.2,386809.6,45.2,48,575050.5,601854.7,71.4,74.7,24.6,3.1,60,7.45,42.37916261121,-71.1128630599083,POINT (-71.1128630599083 42.37916261121)
B1790,2022,35-85,Yes,Residential,93651,0,170 Gore Street,1988,"388-4, 388-22",2,Multifamily Housing,Multifamily Housing (147000.0),147000,116,PACHECO-PAVILLION LIMITED PARTNERSHIP,,93,953217.9,3252379.8,19821.3,1982130.8,,,,,,,,,,5234510.6,5374607.6,35.6,36.6,11187900.8,11439238.7,76.1,77.8,335.7,2.3,3619.3,24.62,42.3724559990454,-71.0861119914571,POINT (-71.0861119914571 42.3724559990454)
B1229,2022,168-60,Yes,Non-Residential,62200,2,8 Story St,1970,"355-2, 355-3",2,Office,Office (61666.0),61666,,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,1350 MASSACHUSETTS AVE.,,286066.7,976059.7,16057.9,1605789,,,,,,,,,,2581848.8,2779778.3,41.9,45.1,4419045.7,4626871.8,71.7,75,154.4,2.5,223,3.62,42.3738752263135,-71.1221556256266,POINT (-71.1221556256266 42.3738752263135)
B1000,2022,9-90,Yes,Non-Residential,144489,,8 Charles River Dam,1951,"512-2, 512-4",2,Museum,"Parking (326252.0),Museum (460555.0)",460555,,MUSEUM OF SCIENCE,,,6175739.1,21071624.3,11408.3,1140834.3,,,,,,,,30043775.5,,52256234.1,52584759.5,113.5,114.2,96342320.7,95615167.8,209.2,207.6,3579.3,7.8,6344.5,13.78,42.367965755859,-71.0719026705221,POINT (-71.0719026705221 42.367965755859)
B1500,2022,52A-21,Yes,Non-Residential,3691096,0,70  VASSAR ST,1969,668-37,1,College/University,College/University (102833.0),102833,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,1880943.8,6417781.1,72,7200,,,,,,,8944752.1,19259220.1,,34628953.4,34719925,336.7,337.6,49286704.9,49537943,479.3,481.7,2205.3,21.4,1317.6,12.81,42.3606849952296,-71.0932384211364,POINT (-71.0932384211364 42.3606849952296)
B1843,2022,1A-82,No,Residential,60600,104,10 Glassworks Ave,,378-4,1,,,,,AVB MAPLE LEAF APTS LIMITED PARTNERSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3702980865629,-71.0727803521256,POINT (-71.0727803521256 42.3702980865629)
B1249,2022,169-69,Yes,Non-Residential,48249,1,3 Garden Street,1910,319-2,1,College/University,College/University (4564.0),4564,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,13768.5,46978.3,1071,107103,,,,,,,,,,154081.3,163727.4,33.8,35.9,243997.4,251085.7,53.5,55,9,2,112,24.54,42.3757902326872,-71.1210152364932,POINT (-71.1210152364932 42.3757902326872)
B1823,2022,266-40,Yes,Municipal,41072,1,640 Concord Avenue,2004,105-1,1,Senior Living Community,Senior Living Community (49730.0),49730,,CITY OF CAMBRIDGE,"C/O NEVILLE COMMUNITIES HOME, INC",,661132,2255782.6,69546.1,6954609.5,,,,,,,,,,9210392.1,9610130,185.2,193.2,13618531.2,13986716.4,273.8,281.3,529.2,10.6,3289.9,66.15,42.3891087850065,-71.1479553811979,POINT (-71.1479553811979 42.3891087850065)
B1032,2022,266-34,Yes,Municipal,124527,0,250R Fresh Pond Parkway,2004,96-1,1,Parking,Parking (8792.0),8792,,CAMBRIDGE CITY OF,,,89519.9,305441.9,10262.7,1026266.7,,,,,,,,,,1331708.6,1459046.3,151.5,166,1932817.4,2058875.1,219.8,234.2,76.6,8.7,,,42.382324897129,-71.1446648462015,POINT (-71.1446648462015 42.382324897129)
B1119,2022,16-35,Yes,Non-Residential,40000,3,161 3RD ST,1910,600-1,1,Office,"Office (34356.0),Laboratory (12000.0),Parking (10000.0)",46356,,"ARE-MA REGION NO. 62, LLC",,,147931.1,504741,,,,,,,,,,,,504741,530579.7,10.9,11.4,1413274.9,1485623.1,30.5,32,36.5,0.8,30.4,0.66,42.365568423947,-71.078326793202,POINT (-71.078326793202 42.365568423947)
B1198,2022,"132-137, 132-157",Yes,Residential,101096,145,5 Cowperthwaite Street,2008,"498-15, 498-14",2,Multifamily Housing,Multifamily Housing (211715.0),211715,262.06,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,97,1038324,3542762,37634.9,3763485.8,,,,,,,,,,7306247.7,7572127.3,34.5,35.8,13871393.6,14071391.3,65.5,66.5,450.9,2.1,3406.9,16.09,42.3694118263532,-71.1163220156681,POINT (-71.1163220156681 42.3694118263532)
B1022,2022,108-18,Yes,Municipal,28376,1,51 Inman Street,1925,494-1,1,Office,Office (31240.0),31240,,CAMBRIDGE CITY OF,CITY HALL ANNEX #2,75,226841.3,773982.5,10603.3,1060331.8,,,,,,,,,,1834314.3,1921650.4,58.7,61.5,3280499.4,3342224.5,105,107,112.3,3.6,162.3,5.19,42.3696232708478,-71.1035051151536,POINT (-71.1035051151536 42.3696232708478)
B1757,2022,68-76,Yes,Non-Residential,214638,1,40 Landsdowne St,2003,695-2,1,Laboratory,Laboratory (214638.0),214638,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,OFFICE OF THE TREASURER,,10434387.8,35602135.5,192681,19268101,,,,,,,,14899926.3,,69770162.8,72389896,325.1,337.3,137842709,139488540.3,642.2,649.9,4535.2,21.1,9408.8,43.84,42.3604996522541,-71.0995094414326,POINT (-71.0995094414326 42.3604996522541)
B1854,2022,19-24,No,Non-Residential,146598,0,208 Cambridge Street,,454-1,1,,,,,MIDDLESEX COUNTY OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3705808692278,-71.07934366196,POINT (-71.07934366196 42.3705808692278)
B1773,2022,128-68,Yes,Residential,123578,120,157 Pleasant Street,2003,681-11,1,Multifamily Housing,"Multifamily Housing (41500.0),Parking (12500.0)",41500,27,PRESIDENT AND FELLOW OF HARVARD COLLEGE,,100,65398.2,223138.5,894.2,89417.5,,,,,,,,,,312556,327258.6,7.5,7.9,718676.3,735436,17.3,17.7,20.6,0.5,1024.3,24.68,42.3599475033154,-71.1132636138368,POINT (-71.1132636138368 42.3599475033154)
B1388,2022,62-41,Yes,Non-Residential,53804,1,304 VASSAR ST,1999,750-1,1,College/University,College/University (86522.0),86522,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,2438223.6,8319219.8,13695,1369500.1,,,,,,,,,,9688720,9786660,112,113.1,24731790.6,24834627.7,285.8,287,662.2,7.7,106.2,1.23,42.3549188928949,-71.104611189414,POINT (-71.104611189414 42.3549188928949)
B1690,2022,18-75,Yes,Municipal,12571,0,51-69 First Street,1987,505-2,1,Parking,"Restaurant (3215.0),Office (2035.0),Parking (391581.0),Social/Meeting Hall (7321.0)",404152,,CAMBRIDGE CITY OF,,,347961.7,1187245.5,0,0,,,,,,,,,,1187245.5,1210974.7,94.4,96.3,3324287.3,3390729.1,264.4,269.7,85.9,6.8,55.4,4.41,42.3690116721712,-71.0781014182006,POINT (-71.0781014182006 42.3690116721712)
B1450,2022,1A-171,Yes,Residential,294465,338,2 Earhart St,2008,378-10,1,Multifamily Housing,Multifamily Housing (309535.0),309535,230,SIERRA PLUS TANGO LLC,,79,1986946.6,6779462.6,73110.8,7311075.2,,,,,,,,,,14090537.7,14621834,45.5,47.2,26659124.1,27162150.2,86.1,87.8,878.6,2.8,7509,24.26,42.3709545327231,-71.0737009170722,POINT (-71.0737009170722 42.3709545327231)
B1800,2022,92-130,Yes,Residential,103484,83,80 Auburn St,1990,665-6,1,Multifamily Housing,Multifamily Housing (21327.0),21327,22,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,39,190850,651180.2,10731,1073095.4,,,,,,,,,,1724275.7,1820441.8,80.8,85.4,2950054.9,3063908.8,138.3,143.7,103.1,4.8,689.7,32.34,42.3619626565967,-71.1027280600133,POINT (-71.1027280600133 42.3619626565967)
B1724,2022,106-122,Yes,Municipal,153194,205,237 Franklin St,1976,624-5,1,Multifamily Housing,Multifamily Housing (160580.0),160580,206,CAMBRIDGE CITY OF,,87,753132.9,2569689.9,75100,7510000,,,,,,,,,,10079689.9,10472916.2,62.8,65.2,15080631.6,15466238.8,93.9,96.3,581,3.6,5105.5,31.79,42.3642629804944,-71.1042344603426,POINT (-71.1042344603426 42.3642629804944)
B1353,2022,95-74,Yes,Non-Residential,26415,1,167 Sidney St,1965,707-6,1,Laboratory,Laboratory (26589.0),26589,,"MIT 170/171 SIDNEY LLC C/O ARE EQUITIES,",C/O ARE-MA REGION NO.23 LLC,,630912.4,2152673.3,47625,4762499.8,,,,,,,,,,6915173.1,7227684.3,260.1,271.8,11028109.9,11274370.9,414.8,424,405.5,15.2,14.2,0.53,42.3587633745603,-71.1048022773364,POINT (-71.1048022773364 42.3587633745603)
B1112,2022,43-63,Yes,Non-Residential,253017,1,9 Cambridge Center,1983,625-3,1,Laboratory,"Laboratory (253819.0),Parking (15190.0)",253819,,WHITEHEAD INSTITUTE FOR,BIOMEDICAL RESEARCH,,10418807.7,35548976.3,310280,31028000.6,,,,,,,,11665187.7,,78242164.6,78695500.7,308.3,310,146150234.5,145624291.1,575.8,573.7,4993.3,19.7,8190.4,32.27,42.3634287554286,-71.0893705877143,POINT (-71.0893705877143 42.3634287554286)
B1468,2022,70-34,Yes,Non-Residential,83525,1,265 MASSACHUSETTS AVE,1964,669-6,1,College/University,College/University (103874.0),103874,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,1136015.8,3876086.5,109638,10963800.9,,,,,,,,,,14839887.4,15652876.5,142.9,150.7,22365033.1,23077717.2,215.3,222.2,857,8.3,231.9,2.23,42.3622718755788,-71.0972014110956,POINT (-71.0972014110956 42.3622718755788)
B1901,2022,"85-1, 85-63",Yes,Municipal,65054,0,147 Hampshire Street,1979,"381-20, 381-10, 385-1",3,Other - Public Services,"Office (22070.0),Other - Public Services (11542.0),Parking (8004.0),Other (39148.0)",80763,,CAMBRIDGE CITY OF,PUBLIC WORKS DEPT,,312816.8,1067331.1,37699.5,3769949.7,,,,,,,,,2673.6,4846403.3,5193699.3,66.6,71.4,6956096.8,7309852.1,95.6,100.5,277.4,3.8,269.5,3.7,42.3718571475336,-71.0974405954733,POINT (-71.0974405954733 42.3718571475336)
B1074,2022,95-73,Yes,Non-Residential,44720,1,130 Brookline Street,2010,694-4,1,Laboratory,Laboratory (54242.0),54242,,"MIT 130 BROOKLINE LLC,",,,3908417.9,13335523.3,89568.7,8956874.9,,,,,,,,,,22292398.2,22317590.1,411,411.4,46744184,46557552.1,861.8,858.3,1440.1,26.5,3023.5,55.74,42.3603142745612,-71.1045128792698,POINT (-71.1045128792698 42.3603142745612)
B1856,2022,165-34,Yes,Non-Residential,33800,57,110 Mt Auburn Street,1959,380-6,1,Hotel,Hotel (29583.0),29583,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,C/O HARVARD REAL ESTATE INC.,48,261295,891538.5,16515,1651500.1,,,,,,,,,,2543038.6,2647926.2,86,89.5,4230382.9,4300879,143,145.4,150.9,5.1,700.9,23.69,42.3726806054137,-71.1220791286095,POINT (-71.1220791286095 42.3726806054137)
B1485,2022,55-9,Yes,Non-Residential,173638,0,166-170  ALBANY ST,1962,699-13,1,College/University,College/University (16137.0),16137,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,110000,375319.9,,,,,,,,,238620,1111614,,1725553.9,1817769.2,106.9,112.6,2605357.3,2716296.1,161.5,168.3,113,7,,,42.3593417425012,-71.0982669534024,POINT (-71.0982669534024 42.3593417425012)
B1598,2022,32-53,Yes,Non-Residential,83904,3,320 Charles Street,1952,534-1,1,Laboratory,Laboratory (99513.0),99513,,"BMR-320 CHARLES LLC,",C/O RYAN LLC,,8507784.3,29028563.6,203960.6,20396057,,,,,,,,,,49424620.6,49449747,496.7,496.9,102695838,101401527.5,1032,1019,3140,31.6,2832.4,28.46,42.3680920054302,-71.0869071994501,POINT (-71.0869071994501 42.3680920054302)
B1613,2022,7-31,Yes,Non-Residential,51026,114,187-197 Monsignor O'Brien Highway,2002,358-14,1,Hotel,"Hotel (79942.0),Parking (0.0)",79942,,NATRAJ HOSPITALITY LLC,,100,342790.2,1169600.4,211.1,21109.3,,,,,,,,,,1190709.7,1191714.3,14.9,14.9,3297045.9,3298100.7,41.2,41.3,84,1.1,2436.8,30.48,42.3722900661871,-71.0786237554674,POINT (-71.0786237554674 42.3722900661871)
B1739,2022,9-41,Yes,Non-Residential,114609,3,10 Canal Park,1983,468-9,1,Office,"Office (135710.0),Parking (11155.0)",135710,,"TEN CANAL PK MASSACHUSETTS, LLC,","C/O US REAL ESTATE INVEST FUND, LLC",58,2307386.6,7872804.1,,,,,,,,,,,,7872804.1,7872804.1,58,58,22043851.4,22043851.4,162.4,162.4,557.8,4.1,1197.4,8.82,42.3685836042749,-71.0753045956067,POINT (-71.0753045956067 42.3685836042749)
B1706,2022,92-130,Yes,Residential,103484,83,115 Pacific St,1990,665-16,1,Multifamily Housing,Multifamily Housing (6505.0),6505,6,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,27563,94045,5140.8,514080,,,,,,,,,,608124.9,630689.2,93.5,97,803109.9,824663,123.5,126.8,34,5.2,621.7,95.57,42.3611152722931,-71.1034210610726,POINT (-71.1034210610726 42.3611152722931)
B1411,2022,68-56,Yes,Non-Residential,33280,1,167  ALBANY ST,1981,702-3,1,College/University,College/University (50148.0),50148,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,470760,1606233.2,39055,3905500,,,,,,,,,,5511733.1,5768414.3,109.9,115,8598227.8,8810842.3,171.5,175.7,321.2,6.4,243.9,4.86,42.3600366039087,-71.0987250061871,POINT (-71.0987250061871 42.3600366039087)
B1015,2022,119-92,Yes,Non-Residential,27448,,838 Massachusetts Ave,1934,539-20,1,Worship Facility,Worship Facility (12800.0),12800,,ST. PETERS EPISCOPAL CHURCH,,,19881.8,67836.7,7786.5,778645.5,,,,,,,,,,846482.2,936108.6,66.1,73.1,1007520.6,1106784.4,78.7,86.5,46.3,3.6,97.9,7.65,42.3670831650088,-71.1070370250514,POINT (-71.1070370250514 42.3670831650088)
B1288,2022,159-1,Yes,Non-Residential,1223988,1027,29 Harvard Yard,1942,318-30,1,College/University,College/University (43263.0),43263,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,290939.4,992685.3,,,,,,,,,1079071.2,635220,,2706976.4,2637441.4,62.6,61,4525669.2,4473526.1,104.6,103.4,169.4,3.9,,,42.3731814102373,-71.1159291900396,POINT (-71.1159291900396 42.3731814102373)
B1634,2022,"160-60, 133-3",Yes,Non-Residential,167944,,53 Bow Street,1760,"395-3, 395-5, 401-11, 401-10, 401-8",5,Residence Hall/Dormitory,"Office (6513.0),Residence Hall/Dormitory (197472.0)",203985,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,1207345.5,4119463.2,25841.5,2584154,,,,,,,,8464230.2,,15167847.4,16074730.6,74.4,78.8,24430675.4,25770705.7,119.8,126.3,991.1,4.9,3050.8,14.96,42.3720954856801,-71.117091688021,POINT (-71.117091688021 42.3720954856801)
B1380,2022,43A-21,Yes,Non-Residential,348983,,700 Technology Square,2001,610-4,1,Office,Office (48930.0),48930,,"MIT REAL ESTATE, LLC,",,32,1148345.1,3918154,,,,,,,,,,,,3918154,3918154,80.1,80.1,10970831.3,10970831.3,224.2,224.2,283.3,5.8,127.3,2.6,42.3640300127602,-71.0927273039738,POINT (-71.0927273039738 42.3640300127602)
B1619,2022,"70-74, 71-55",Yes,Non-Residential,498216,,181 Massachusetts Avenue,2015,"673-1, 673-2",2,Mixed Use Property,"Office (351239.0),Laboratory (402022.0),Parking (139276.0),Retail Store (6157.0)",759418,,"MIT 181 MASSACHUSETTS AVE FEE OWN . LLC.,",,,10902237.8,37198439.8,1527416.5,152741649,,,,,,,,57359757.9,,247299846.8,249510540.7,325.6,328.6,333540509,336200064.6,439.2,442.7,14557,19.2,22867.9,30.11,42.361669553318,-71.096691972932,POINT (-71.096691972932 42.361669553318)
B1895,2022,197-4,Yes,Municipal,145715,,70R Rindge Avenue,2001,73-3,1,Other - Recreation,Other - Recreation (14837.0),14837,,CAMBRIDGE CITY OF,SCHOOL DEPT,,84945.7,289834.7,,,,,,,,,,,,289834.7,289834.7,19.5,19.5,811537.3,811537.3,54.7,54.7,21,1.4,,,42.3918884968682,-71.1283721638298,POINT (-71.1283721638298 42.3918884968682)
B1412,2022,68-58,Yes,Non-Residential,44244,,185  ALBANY ST,1992,702-8,1,College/University,College/University (50118.0),50118,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,795239.9,2713358.9,92,9201,,,,,,,,,,2722559.9,2671974.9,54.3,53.3,7607065.9,7465428,151.8,149,192.7,3.8,86,1.72,42.3597108259249,-71.0995595587916,POINT (-71.0995595587916 42.3597108259249)
B1734,2022,105-74,Yes,Non-Residential,41000,2,678 Massachusetts Avenue,1920,592-8,1,Office,Office (33500.0),33500,,678 MASS AVE. LLC,,55,355143.9,1211751.3,13941,1394099.9,,,,,,,,,,2605851.1,2756827.1,77.8,82.3,4856708.4,4987049,145,148.9,159.9,4.8,106.2,3.17,42.3655303064932,-71.1044676774369,POINT (-71.1044676774369 42.3655303064932)
B1488,2022,52A-21,Yes,Non-Residential,3691096,0,50  VASSAR ST,1973,668-38,1,College/University,College/University (84329.0),84329,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,2772868.5,9461028.5,,,,,,,,,12699239.6,13569809.9,,35730078.1,35190673.1,423.7,417.3,54372226.9,53881368.5,644.8,638.9,2240.6,26.6,1077.6,12.78,42.3610715331306,-71.0923492187728,POINT (-71.0923492187728 42.3610715331306)
B1654,2022,178-21,Yes,Non-Residential,26357,65,1924 Massachusetts Ave,2016,104-10,1,Hotel,"Hotel (27944.0),Parking (5366.0)",27944,,"PORTER SQUARE HOTEL, LLC",,45,368235.1,1256418.3,21462.3,2146233.4,,,,,,,,,,3402651.6,3455058.7,121.8,123.6,5771516.2,5762047.7,206.5,206.2,203,7.3,1379.1,49.35,42.3892342780807,-71.1203248500855,POINT (-71.1203248500855 42.3892342780807)
B1430,2022,107-136,Yes,Non-Residential,162348,9,130 Bishop Allen Drive,1961,584-2,1,Office,Office (42230.0),42230,,U.S. REIF CENTRAL PLAZA MASS. LLC.,,64,484672.9,1653704.3,11331,1133100,,,,,,,,,,2786804.3,2898272.6,66,68.6,5820127,5937168.7,137.8,140.6,177.4,4.2,433.8,10.27,42.3664408097201,-71.1036230513445,POINT (-71.1036230513445 42.3664408097201)
B1673,2022,112-23,Yes,Residential,45984,62,395 Broadway,1973,372-1,1,Multifamily Housing,Multifamily Housing (30594.0),30594,36.71,"JAMES, MARY L.",,36,31584,107764.6,31764,3176400.3,,,,,,,,,,3284164.9,3546362.8,107.3,115.9,3636961.2,3927442.1,118.9,128.4,176.3,5.8,1710.4,55.91,42.3719881913297,-71.106952775083,POINT (-71.106952775083 42.3719881913297)
B1184,2022,157-69,Yes,Non-Residential,1462119,18,1511 Massachusetts Avenue,2014,266-19,1,College/University,College/University (8660.0),8660,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,64776.9,221018.7,,,,,,,,,75087.4,265420,,561526.1,573192,64.8,66.2,1006493.1,1023197.6,116.2,118.2,37.2,4.3,27.2,3.15,42.3766900057678,-71.1192550933327,POINT (-71.1192550933327 42.3766900057678)
B1791,2022,166-70,Yes,Residential,150408,54,986 Memorial Drive,1916,356-33,1,Multifamily Housing,Multifamily Housing (103314.0),103314,54,LONGVIEW CORPORATION,C/O THAYER & ASSOCIATES,97,200023,682478.5,47197.7,4719774.6,,,,,,,,,,5402253,5740346.9,52.3,55.6,6866703,7221701.5,66.5,69.9,299,2.9,1148.9,11.12,42.3727870767745,-71.1252297352662,POINT (-71.1252297352662 42.3727870767745)
B1322,2022,136-2,Yes,Non-Residential,386737,1,32 Quincy St,1927,333-1,1,Museum,Museum (209788.0),209788,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,2206197.4,7527546.6,94153.5,9415354.3,,,,,,,9110019.7,0,29652,26154093.2,25853441.8,124.7,123.2,39354543.1,39111277.8,187.6,186.4,1520.7,7.2,1385.5,6.6,42.3741313314244,-71.1141471281847,POINT (-71.1141471281847 42.3741313314244)
B1304,2022,179-87,Yes,Non-Residential,180246,,49 White Street,1999,"99-1, 99-4",2,Supermarket/Grocery Store,Supermarket/Grocery Store (44173.0),44173,,PORTER SQUARE LLC,,90,1579516.8,5389312,24329,2432900.1,,,,,,,,,,7822212.1,8017948.7,177.1,181.5,17644618.7,17850142.1,399.4,404.1,519,11.7,0,0,42.3895714062969,-71.1184510926881,POINT (-71.1184510926881 42.3895714062969)
